64000	64000
15999	16068
15999	16080
15999	16132
15999	16391
15999	16570
15999	16816
15999	17170
15999	17313
15999	19151
15999	20156
15999	24174
15999	25254
15999	25881
16000	18034
16000	23097
16000	24007
16000	24102
16000	28249
16000	30015
16001	16828
16001	18507
16001	21502
16001	25796
16001	26503
16001	30397
16002	16759
16002	21374
16003	16999
16003	17642
16003	18210
16003	22124
16003	27106
16003	28096
16003	30906
16004	17001
16004	19187
16004	20033
16005	16739
16005	25007
16006	16140
16006	17632
16006	19007
16007	16010
16007	16652
16007	17195
16007	17409
16007	20595
16007	29074
16008	22287
16008	22876
16009	19098
16009	21499
16009	28017
16010	22133
16011	16031
16011	18566
16011	24133
16011	28005
16011	31073
16012	17219
16012	20094
16013	19262
16013	19761
16015	21043
16015	21508
16015	22289
16015	27034
16016	18688
16016	20999
16016	25999
16017	16249
16017	19281
16017	22876
16017	23267
16018	15999
16018	18515
16018	24416
16018	29193
16019	16160
16019	16840
16019	25525
16020	16041
16020	26201
16021	19611
16021	22770
16021	30328
16022	17266
16023	19381
16023	24249
16025	16500
16025	17732
16025	22107
16025	24079
16025	25291
16026	22063
16027	16249
16031	15999
16031	17033
16031	30009
16033	18781
16033	27187
16033	28643
16034	16562
16034	22999
16035	26749
16035	29136
16036	21007
16037	19769
16037	20530
16038	17249
16039	16369
16039	17183
16039	17630
16039	19031
16039	28599
16039	29177
16039	29656
16039	31287
16041	22082
16042	22314
16042	22775
16043	26710
16044	24517
16046	16390
16046	16812
16046	18097
16046	20152
16046	21499
16046	24593
16048	16336
16048	19070
16048	19109
16048	20007
16051	18562
16054	24187
16054	24579
16055	23105
16057	16304
16058	18804
16060	20265
16062	16339
16062	25034
16062	29312
16062	30915
16063	16001
16063	18250
16063	24144
16063	30560
16064	20124
16064	24011
16065	18886
16065	20541
16066	17016
16066	24249
16066	28595
16067	18274
16067	24531
16070	16187
16070	17316
16071	16564
16071	18041
16071	23411
16071	24768
16072	17537
16073	17099
16074	16664
16075	16025
16075	20537
16076	21040
16076	25129
16078	21508
16078	24257
16080	16004
16081	16009
16081	27999
16082	16394
16082	17539
16083	25066
16084	17024
16085	17025
16085	17147
16085	17344
16085	20160
16089	31033
16090	30141
16091	30080
16093	16562
16093	19033
16093	20759
16093	24695
16095	16449
16097	24515
16097	24641
16097	26266
16099	24125
16101	20063
16101	25140
16101	29511
16102	19509
16107	18003
16109	16032
16109	20501
16116	18313
16117	24347
16124	16132
16124	16253
16124	16511
16124	17289
16124	19284
16124	28781
16124	29312
16124	29575
16124	30005
16125	17410
16125	17937
16125	18166
16125	19078
16125	20783
16125	22272
16126	24499
16126	26523
16127	24376
16128	17317
16128	20015
16129	17516
16129	24218
16129	26015
16132	17750
16132	24001
16133	17020
16133	17678
16135	19009
16135	20328
16137	16094
16138	16165
16138	18874
16140	18570
16140	23042
16141	17059
16142	16137
16142	20008
16144	16036
16144	23705
16144	24128
16145	20092
16146	16188
16149	28438
16151	27020
16152	16093
16152	24816
16157	18429
16158	20281
16160	17132
16160	18832
16160	20125
16160	28501
16160	29510
16161	17033
16164	16001
16164	17007
16164	19549
16165	24040
16166	22265
16169	17562
16171	15999
16171	17673
16176	16640
16176	19257
16183	23022
16187	26894
16188	29999
16189	16195
16189	18441
16189	20031
16189	20882
16191	17749
16192	16007
16192	26520
16195	17064
16197	17113
16197	27150
16205	17893
16206	17156
16207	16250
16208	24012
16218	27295
16219	24047
16220	16285
16222	17753
16226	16078
16226	27179
16236	26586
16246	16267
16246	24128
16249	16755
16249	17520
16249	20257
16249	20347
16250	16031
16250	16035
16250	20011
16250	22408
16250	23791
16250	28008
16250	30032
16251	16125
16251	18203
16252	22316
16253	22638
16253	25543
16255	16784
16257	18152
16257	18532
16257	21128
16257	24728
16257	28046
16257	28188
16257	29011
16258	16023
16258	16378
16261	17126
16261	17390
16263	17316
16263	25027
16264	31937
16265	25124
16266	16227
16267	20515
16269	17820
16269	18751
16271	16112
16271	17070
16274	16922
16277	24873
16281	23041
16284	28765
16285	20499
16285	23643
16286	19506
16287	27547
16289	16111
16289	16515
16289	16546
16291	16328
16296	20603
16297	21127
16298	17377
16300	18777
16302	17039
16304	18128
16304	25374
16304	26001
16312	21359
16312	24249
16313	16898
16314	19001
16314	20126
16316	21001
16317	17079
16319	20277
16320	20004
16320	31156
16323	17726
16326	24252
16327	16738
16329	16015
16329	16261
16329	24750
16329	24921
16331	20390
16335	24691
16336	28527
16337	16011
16343	22015
16343	26380
16345	16124
16346	26286
