1000	1000
0	49
0	82
0	94
0	100
0	125
0	137
0	189
0	259
0	375
0	563
0	628
0	757
0	760
0	945
1	0
1	9
1	67
1	160
1	191
1	196
1	307
1	529
1	535
1	656
1	736
1	774
1	820
1	839
2	1
2	8
2	49
2	137
2	232
2	642
3	141
3	457
3	531
3	596
4	20
4	128
4	264
4	508
4	547
4	984
5	161
5	297
5	502
5	750
5	812
5	946
6	104
7	0
7	160
7	200
7	395
7	501
7	911
8	258
8	410
8	755
8	867
9	95
9	787
10	3
10	47
10	192
10	500
10	767
11	444
12	2
12	36
12	336
12	377
12	507
13	32
14	0
14	8
14	79
16	2
16	15
16	53
16	214
16	453
16	508
16	564
16	703
17	87
17	127
17	586
17	626
17	641
17	958
18	67
19	552
19	606
20	37
20	372
21	79
21	149
21	586
21	642
21	762
22	250
22	941
23	21
23	351
24	0
24	1
24	188
24	401
24	410
24	574
24	958
25	9
25	275
25	309
26	326
28	12
28	33
29	595
30	259
31	16
32	45
32	64
32	79
32	133
32	158
32	274
32	293
32	333
32	477
32	572
32	625
32	752
32	798
32	828
33	66
33	603
33	605
33	742
33	863
34	167
34	188
34	625
34	884
35	2
35	48
36	60
36	378
36	529
36	562
38	1
38	506
39	518
39	939
40	392
40	660
40	668
40	750
40	879
41	39
41	391
43	0
43	141
44	260
44	578
45	24
45	138
47	1
47	54
47	94
47	286
47	404
47	594
47	666
47	863
48	80
48	84
48	625
49	16
49	81
49	239
50	4
50	160
50	500
51	106
51	281
53	543
53	756
55	625
55	773
57	317
57	469
61	627
62	324
62	493
63	20
63	43
63	103
63	252
63	255
63	625
64	3
64	134
64	166
64	251
64	252
64	505
64	508
64	893
65	36
65	71
65	96
65	410
66	127
66	510
67	5
67	22
67	53
67	82
67	102
67	109
67	159
67	859
68	66
68	191
68	328
69	68
69	101
70	250
70	930
71	313
71	375
71	438
71	765
73	47
73	94
73	535
73	703
75	13
75	279
77	79
77	141
78	777
79	27
79	502
79	562
79	766
80	65
80	500
82	8
82	141
82	533
86	171
86	281
88	127
88	335
88	461
90	640
91	281
91	933
92	427
92	705
95	16
95	71
95	534
95	658
96	64
96	407
98	890
100	77
100	399
102	96
102	453
102	919
103	512
104	877
106	849
110	63
111	120
111	500
112	860
114	1
114	205
114	675
116	0
118	375
121	738
125	128
125	381
125	383
125	395
125	578
125	804
125	815
126	4
126	324
126	667
127	38
127	51
127	262
127	383
127	783
127	974
128	69
128	439
128	442
129	40
129	160
129	346
129	505
129	601
130	440
132	798
133	0
133	508
133	688
134	260
134	324
134	328
134	545
135	13
135	48
135	812
137	66
137	132
138	398
138	500
138	912
141	32
141	33
141	81
141	188
141	562
142	3
142	223
142	535
143	127
144	36
145	149
145	587
145	633
146	348
146	525
147	276
149	2
150	129
150	338
151	287
152	39
154	1
154	455
155	51
157	76
157	79
157	189
157	457
158	344
158	597
159	65
159	149
159	160
159	657
159	839
160	36
160	55
161	0
161	63
161	787
162	387
162	545
163	212
164	42
164	194
168	4
169	157
169	250
170	508
172	125
172	565
173	898
175	781
176	250
178	36
178	693
180	271
182	128
183	162
186	15
186	315
188	5
188	196
188	501
188	526
189	508
190	7
190	17
190	504
190	529
191	193
191	221
192	40
192	145
192	266
192	286
192	356
192	547
192	878
194	345
196	16
196	276
196	637
196	825
197	375
197	385
197	404
198	104
198	313
199	2
200	509
200	879
201	702
203	8
203	71
203	331
203	500
204	297
204	645
205	685
206	421
207	47
213	955
215	515
219	271
219	551
219	877
220	656
221	22
221	90
223	16
223	523
223	754
227	200
229	32
229	626
229	629
230	391
231	141
231	578
233	13
235	15
237	313
239	761
240	148
241	291
246	32
250	2
250	28
250	142
250	441
250	594
251	79
251	149
251	191
251	564
252	18
252	79
252	256
252	516
252	531
253	523
254	32
254	81
254	527
255	32
255	564
256	13
256	236
258	0
258	252
258	664
259	4
259	750
259	798
260	1
260	9
260	96
260	259
260	525
260	563
261	11
261	54
261	230
262	251
262	533
263	16
264	250
264	785
266	0
266	246
266	501
266	574
267	692
269	272
270	430
272	0
272	656
273	648
274	53
274	71
274	687
274	773
278	64
281	0
281	4
281	36
281	71
281	502
282	345
283	11
283	63
283	188
284	760
285	20
285	72
287	129
291	11
291	797
293	393
295	574
297	133
297	535
297	703
298	646
302	469
305	658
307	166
313	503
313	504
313	793
314	65
314	267
315	4
315	642
316	251
316	555
316	629
317	289
317	294
317	328
317	754
319	0
320	34
321	114
322	562
324	67
325	506
328	8
328	112
328	219
329	125
329	392
342	0
344	35
344	266
344	296
345	254
345	935
346	3
348	757
353	84
356	5
357	51
360	129
360	250
360	759
367	297
368	818
375	3
375	99
375	160
375	180
375	211
375	298
376	572
377	268
378	188
379	282
379	336
379	843
379	909
380	575
381	7
383	31
383	40
383	260
383	323
383	506
383	555
383	633
383	673
383	915
384	309
385	501
385	782
385	814
386	664
390	192
391	628
391	875
392	344
392	566
395	324
396	378
397	625
399	165
400	86
402	156
402	357
406	550
406	562
406	782
407	516
407	754
408	511
408	847
411	352
414	0
414	812
415	79
418	160
429	16
438	500
439	47
440	269
440	467
442	785
445	501
446	14
450	420
453	750
454	406
467	539
476	55
477	250
481	440
484	688
500	9
500	285
500	315
500	535
500	567
500	580
500	626
500	627
500	633
500	635
501	0
501	100
502	4
502	76
502	198
502	217
502	814
503	142
503	519
503	580
504	16
504	63
504	568
504	579
506	0
508	155
508	297
508	505
508	523
508	684
508	689
510	0
510	512
510	620
510	679
511	486
512	5
512	191
513	145
514	66
514	107
515	146
516	4
516	17
516	131
516	143
516	329
516	586
517	1
517	856
518	39
518	172
518	501
518	656
519	32
519	64
519	765
520	540
523	126
523	189
523	209
524	148
524	266
525	224
527	506
527	557
529	259
529	503
531	149
531	277
531	567
532	820
533	562
534	28
535	424
535	500
537	598
537	601
539	144
539	595
539	660
540	63
540	76
540	411
541	305
543	32
543	253
545	824
546	508
546	552
547	21
547	44
547	239
547	258
547	563
548	14
548	16
548	200
549	754
549	755
549	844
551	11
555	554
557	252
558	8
558	235
560	572
562	1
563	135
563	393
563	407
564	16
564	125
565	525
566	513
567	500
568	133
568	168
568	777
569	706
570	10
570	331
570	720
571	71
572	380
573	32
573	160
573	501
574	14
574	519
574	877
575	365
575	547
576	531
578	22
578	40
578	221
578	517
579	258
579	870
580	0
581	207
582	177
584	130
584	377
584	603
590	909
591	937
594	544
595	251
595	516
595	779
596	5
596	43
598	531
598	755
599	0
599	788
603	32
603	407
611	16
611	79
617	827
619	645
625	12
625	15
625	24
625	174
625	875
627	110
627	297
627	395
628	291
629	133
629	375
630	18
630	40
631	193
632	145
633	237
633	828
636	557
640	259
640	266
641	504
643	38
644	71
645	16
650	157
652	27
652	687
658	679
659	18
660	250
660	252
660	910
662	17
662	403
663	449
664	33
666	49
668	810
672	33
672	56
672	625
676	65
679	648
687	67
687	329
687	438
688	157
689	196
690	875
691	2
691	627
691	777
692	12
694	143
694	344
695	16
696	39
696	434
697	269
699	613
700	344
703	286
704	32
704	254
706	160
707	532
710	516
711	696
716	376
718	459
720	138
731	283
735	382
736	153
750	1
750	287
750	328
751	169
751	176
751	539
752	5
752	375
753	377
754	812
760	690
763	348
765	16
765	32
765	192
765	890
766	96
768	315
768	692
769	536
771	146
772	33
776	1
781	207
781	892
782	504
783	22
786	38
786	67
789	9
789	237
790	130
795	87
797	586
804	2
812	0
812	9
812	34
812	133
812	847
814	362
815	149
815	313
816	1
816	20
816	36
816	129
816	759
820	40
820	53
820	415
821	188
821	632
824	178
829	509
832	171
833	12
833	470
834	48
842	125
843	16
843	125
844	318
848	267
851	939
865	134
868	0
871	283
875	2
875	598
876	4
876	67
877	273
877	555
879	374
879	812
880	71
881	695
882	502
883	529
885	352
887	149
888	380
890	67
894	1
894	16
894	94
899	260
900	648
906	9
906	519
909	666
910	320
916	529
935	516
938	346
940	594
941	332
941	516
945	3
945	32
949	32
954	126
957	665
958	24
959	137
961	24
968	841
969	416
972	617
973	143
984	790
996	64
996	98
997	75
