8000	8000
0	33
0	190
0	297
0	782
0	1141
0	1252
0	1505
0	1818
0	2033
0	2157
0	2321
0	2758
0	3251
0	3305
0	3523
0	4012
0	4016
0	4020
0	4031
0	4253
0	5219
0	5924
0	6000
0	6019
0	6175
0	7266
0	7582
0	7630
1	2
1	79
1	510
1	772
1	1095
1	2102
1	2704
1	4006
1	4036
1	4631
2	12
2	22
2	136
2	250
2	260
2	500
2	807
2	1013
2	1017
2	1072
2	1223
2	2000
2	2001
2	2067
2	2072
2	2141
2	2209
2	2349
2	2672
2	3125
2	4064
2	4266
3	512
3	1013
3	1130
3	1505
3	4041
3	4375
3	4817
3	4860
3	4877
3	5023
3	5252
3	5550
3	7007
3	7509
4	36
4	50
4	125
4	254
4	266
4	380
4	720
4	926
4	1008
4	1074
4	1104
4	1147
4	1266
4	1910
4	1967
4	2127
4	2694
4	4134
4	4286
4	5259
4	6511
5	188
5	1004
5	1066
5	1751
5	2016
5	3158
5	3747
5	4094
5	4796
5	5469
5	5734
5	7892
6	125
6	208
6	847
6	1384
6	2254
6	3016
6	4375
6	4376
6	4707
6	5252
6	5883
6	6328
7	1001
7	1958
7	3314
7	5695
7	7008
8	10
8	11
8	12
8	19
8	21
8	32
8	42
8	80
8	266
8	1064
8	1069
8	1383
8	1514
8	1582
8	1920
8	2011
8	2047
8	2055
8	2389
8	2915
8	3198
8	3672
8	4002
8	4016
8	4065
8	6000
8	6008
8	7253
8	7314
9	8
9	508
9	813
9	1088
9	1251
9	2403
9	2518
9	2832
9	3004
9	3022
9	3550
9	4208
9	4260
10	44
10	282
10	398
10	760
10	1002
10	4017
10	5031
10	5188
11	219
11	569
11	1564
11	2133
12	188
12	293
12	594
12	1031
12	2047
12	2406
12	2818
12	3307
12	4509
12	5096
12	6053
12	7251
12	7657
13	65
13	317
13	1380
13	1659
14	267
14	642
14	1521
14	1762
14	2148
14	3501
15	1587
15	5031
15	6281
15	6419
16	1
16	456
16	794
16	863
16	1506
16	2016
16	3008
16	3315
16	3969
16	4325
16	5012
16	5036
16	5082
16	5128
16	7018
16	7118
16	7282
16	7364
16	7573
17	63
17	760
17	1078
17	1198
17	1323
17	1524
17	1758
17	2662
17	3127
17	4132
17	4876
17	5510
17	6939
18	143
18	305
18	1002
18	2002
18	2425
18	2610
18	2680
18	4062
18	4689
18	5016
18	6146
19	71
19	193
19	281
19	3494
19	4167
19	4762
19	5156
20	8
20	356
20	383
20	626
20	841
20	873
20	1383
20	2005
20	2250
20	5126
20	5265
20	5615
21	313
21	1177
21	2504
21	4082
22	332
22	583
22	1061
22	1266
23	5000
24	127
24	135
24	1049
24	2541
24	2579
24	4002
24	4092
24	7078
25	24
25	33
25	103
25	168
25	659
25	739
25	1563
25	5180
25	6031
26	2068
26	2070
26	2078
26	2130
26	4012
26	4795
26	5066
26	5110
27	1071
27	2424
28	512
28	1884
28	2611
28	4104
28	6273
28	7662
29	570
29	1692
29	2440
29	6071
29	7373
30	20
30	3766
31	6276
32	3
32	9
32	12
32	106
32	252
32	317
32	407
32	638
32	876
32	1196
32	1626
32	2547
32	2630
32	2768
32	4239
32	4881
32	5067
32	5388
32	6226
32	6843
32	7003
33	770
33	1001
33	1010
33	1323
33	2563
33	3172
33	4020
33	6208
34	0
34	18
34	21
34	251
34	1163
34	1549
34	2029
34	2031
34	2095
34	2694
34	4008
34	4200
34	5034
35	67
35	73
35	317
35	750
35	5420
36	154
36	220
36	455
36	503
36	566
36	1510
36	2079
36	3564
36	7566
37	1193
37	3008
37	3273
38	4174
38	4284
38	6871
39	5
40	6
40	376
40	384
40	1751
40	2742
40	2750
40	4037
40	4512
40	5000
40	7571
41	376
41	646
41	1188
41	1688
41	2978
41	3166
41	3252
41	5318
41	6035
42	32
43	2199
43	6531
44	2417
44	5314
44	5538
45	61
45	185
45	1754
45	5754
47	22
47	84
47	106
47	221
47	1322
47	2037
47	4270
47	5408
48	2318
49	0
49	133
49	571
49	1376
49	2274
49	2578
49	3044
50	5352
51	2
51	1217
51	1282
51	2548
51	5004
51	5284
52	379
52	565
52	1188
52	2738
53	3502
54	252
55	391
55	1647
55	2130
55	4315
55	5339
55	6218
55	6316
56	6047
57	4846
57	5410
58	1
58	3163
58	7908
59	881
59	1047
60	190
61	230
61	1534
63	12
63	18
63	135
63	143
63	266
63	271
63	298
63	500
63	524
63	527
63	532
63	563
63	1024
63	1407
63	1633
63	2258
63	2762
63	4154
63	4263
63	5252
63	5459
63	5739
63	5984
63	6005
63	6074
63	6250
63	6789
63	6814
64	4
64	37
64	288
64	500
64	502
64	1194
64	1517
64	1534
64	1761
64	2395
64	2470
64	3659
64	4072
64	4766
64	4860
64	5181
65	87
65	127
65	737
65	1008
65	2295
65	4038
65	5004
66	51
66	125
66	1377
66	4063
67	6312
68	267
68	1001
68	1342
68	2012
68	3029
69	192
69	520
69	2031
69	2076
69	4769
70	4255
70	6445
71	0
71	8
71	188
71	750
71	1753
71	2072
71	2127
71	3322
71	4006
71	4566
71	7258
71	7610
72	627
72	784
72	1516
73	25
73	471
73	590
73	1194
73	1251
73	2001
73	2188
73	4025
73	6281
73	6820
74	953
74	4151
74	4531
75	188
75	290
75	907
75	3283
75	3399
75	4281
75	4649
76	411
76	535
76	4156
76	5751
77	5608
78	4306
78	4676
78	6126
78	6321
79	16
79	151
79	1030
79	1547
79	2521
79	2750
79	3145
79	3912
79	5510
79	5673
80	48
80	1121
80	1271
81	4
81	124
81	2689
81	3023
81	4322
81	6184
82	2078
83	16
83	519
83	4077
83	4268
84	1380
84	3173
84	6011
84	7384
86	402
86	1419
86	1700
86	2163
86	2513
86	5036
86	5284
86	5820
86	6453
87	2268
87	2595
87	6535
88	38
88	567
89	4125
90	625
90	3088
91	1125
92	659
92	3072
94	87
94	255
94	414
94	1141
94	3133
94	4109
94	4503
94	4532
94	4629
94	6533
94	7385
95	1047
95	4559
96	500
96	2211
96	2568
96	2594
96	7453
97	141
97	1037
97	2535
98	4078
98	5125
98	7008
99	454
100	1257
100	3021
101	90
101	215
101	321
102	256
102	439
102	1276
102	2700
102	4193
103	2212
103	3539
103	6709
104	391
105	416
105	563
