100	100
0	3	77.8046	71.1291
0	7	88.4797	4.5168
0	25	94.4076	12.0625
0	41	11.8979	15.3825
0	50	47.9963	33.7687
1	25	98.9627	69.217
1	42	11.8461	67.3445
1	45	44.6508	84.2535
2	1	88.0715	96.1413
2	27	14.7466	99.4593
2	85	11.61	25.1484
3	9	55.7295	81.5054
3	10	85.9553	17.1633
3	25	30.1056	61.5242
3	58	55.2407	79.6058
7	0	4.994	33.0453
7	1	2.3701	45.1089
7	62	89.1973	48.4129
7	79	57.1714	52.7304
7	84	63.7954	56.803
10	27	86.4991	14.3934
13	0	26.02	49.9804
13	2	81.7379	22.306
13	44	34.2339	21.4446
13	56	70.0825	48.9805
14	10	20.9039	81.6926
14	27	74.129	76.6335
14	39	14.8332	11.7195
14	54	45.432	44.9388
14	84	24.879	0.6728
17	1	76.1798	29.873
18	51	33.7181	30.1851
19	51	74.9819	22.9155
20	10	78.598	83.7886
20	30	75.6459	42.3935
22	25	92.2268	13.7803
23	0	8.4221	69.882
24	31	63.7607	41.7952
25	3	43.8232	97.9947
25	38	63.2399	13.9058
25	64	98.6104	84.1438
27	13	47.2336	24.3746
27	58	12.4125	62.0668
28	13	36.0942	57.8446
28	39	58.6408	60.9732
28	41	58.5174	86.4558
30	81	42.4814	92.2355
31	5	16.6409	69.0985
31	93	66.7862	95.2389
31	98	4.5223	94.0674
36	50	89.2676	96.7491
38	3	7.8477	97.6897
38	96	18.2663	23.2436
39	28	39.485	62.0896
39	32	72.8735	54.3601
39	36	75.9954	23.1192
39	58	38.5039	74.8642
39	59	47.4938	50.9165
40	46	88.5662	35.2232
41	55	8.7611	47.207
44	1	47.8316	18.9137
50	2	33.6628	90.313
50	75	62.7844	1.9389
50	81	59.4116	29.5707
51	2	97.1778	15.5691
51	3	75.2733	38.0807
51	61	12.3183	34.7562
52	66	35.7704	30.5846
53	17	57.9998	26.8906
53	25	44.3094	82.5086
53	65	81.2507	71.94
53	68	5.6278	71.3899
53	87	46.8042	4.7568
58	61	22.3064	35.3704
58	76	39.9801	82.7027
59	3	34.2126	87.8117
62	4	1.6164	19.5106
62	7	29.76	64.4008
63	80	21.4495	89.1716
65	26	45.6067	18.6274
68	28	56.3759	72.5152
68	49	56.7081	68.6942
68	75	7.2714	44.1137
70	14	50.9141	16.9065
70	51	22.6396	46.8587
71	19	99.4151	55.5255
72	3	18.7988	56.6781
75	14	26.9154	17.2382
75	25	61.4349	0.857
75	41	52.6087	1.415
75	92	35.1949	38.4565
79	3	40.862	36.8113
81	3	57.9672	70.622
81	50	52.8474	79.4167
82	62	11.4288	50.0893
84	59	98.0441	67.8047
85	38	22.6046	6.3874
91	16	88.1342	81.5112
92	0	50.5012	90.6835
94	7	50.0529	24.776
