3200	3200
0	2
0	61
0	102
0	128
0	196
0	203
0	303
0	338
0	439
0	444
0	478
0	488
0	513
0	528
0	544
0	856
0	910
0	1116
0	1650
0	1651
0	1750
0	1937
0	2010
0	2220
0	2300
0	2520
0	2910
1	7
1	25
1	32
1	267
1	328
1	379
1	427
1	738
1	802
1	1002
1	1229
1	1451
1	2108
1	2414
1	2636
2	114
2	150
2	245
2	262
2	460
2	529
2	801
2	1057
2	1289
2	1451
2	1707
2	2309
2	2408
2	2450
2	2500
3	9
3	256
3	1115
3	1700
4	1
4	145
4	314
4	352
4	853
4	1004
4	1683
4	2000
4	2050
4	2051
4	2411
4	2420
4	2825
5	413
7	8
7	414
7	432
7	669
7	817
7	819
7	826
7	950
7	1002
7	1106
7	1279
7	1341
7	2301
7	2436
7	3012
8	100
8	216
8	328
8	452
8	816
8	1620
8	1805
8	1807
9	1155
9	2083
10	50
10	63
10	302
10	326
10	352
10	609
10	800
10	852
10	1006
10	1633
11	5
11	414
11	553
11	1102
11	1115
11	1125
11	1315
11	1800
11	2246
11	2456
11	2457
12	385
12	2406
13	300
13	301
13	433
13	550
13	828
13	1225
13	1345
13	1403
13	1600
13	1753
13	1812
13	2400
14	8
14	15
14	113
14	550
14	706
14	1109
14	1617
14	1626
14	2119
15	67
15	806
15	1007
15	1417
15	1750
16	42
16	71
16	856
16	1008
16	1902
16	2126
17	136
17	475
17	858
17	2527
18	225
18	1987
18	2425
19	4
19	52
19	64
19	101
19	143
19	285
19	400
19	808
19	817
19	1660
19	1801
19	1841
19	1937
20	166
20	404
20	447
21	201
21	357
21	402
21	964
21	1503
21	1603
21	1632
21	2147
21	2528
25	35
25	456
25	613
25	660
25	901
25	1202
25	2404
25	2625
25	2899
26	260
26	781
26	1957
27	53
27	215
27	236
27	833
27	1725
27	2429
27	2804
28	422
28	1100
29	132
29	202
29	303
29	352
29	357
29	452
29	506
29	650
29	1387
29	1607
29	1650
29	1732
29	2020
30	161
30	525
30	772
30	1371
30	1519
31	14
31	826
31	1742
31	2500
32	52
32	119
32	203
32	207
32	478
32	602
32	603
32	1126
32	1357
32	1503
32	2708
33	68
33	826
33	1006
33	2914
34	821
34	1191
35	5
35	238
35	1280
35	1615
35	1638
35	3059
36	1002
36	2639
37	653
38	19
38	314
38	610
38	831
38	1628
38	1919
38	2393
38	2450
38	2507
39	13
39	18
39	27
39	42
39	208
39	1006
39	1801
39	1825
40	369
41	271
