100000	100000
0	25019	42.6475	41.6196
0	25029	37.6974	58.9602
0	25100	20.8188	4.7773
0	25317	25.2628	58.044
0	25520	3.3702	19
0	25683	33.6126	94.0138
0	25979	57.5708	25.6149
0	26563	41.6768	31.5707
0	26760	82.6486	34.9855
0	26816	68.8547	10.4579
0	27432	60.0966	35.9866
0	27880	56.7108	87.7049
0	28109	25.5879	96.2709
0	28222	25.8161	75.9053
0	28336	97.8952	78.2752
0	29690	26.2467	40.5427
0	29726	71.53	15.5793
0	29928	99.503	92.3488
0	30187	71.9918	76.401
0	33228	50.3929	75.362
0	33360	47.0362	35.6407
0	33450	21.0111	4.6071
0	37699	12.8908	14.3231
0	38020	87.813	95.5394
0	38446	49.3086	56.6677
0	38525	5.9973	61.0404
0	38873	44.2895	14.3434
0	39204	0.3806	21.5127
0	41017	62.2495	26.1967
0	43958	49.0532	60.1447
1	26330	56.1071	26.9351
1	31081	52.3227	27.6371
1	31481	42.5144	3.4609
1	32826	71.6212	14.5062
1	38287	79.8619	73.6493
1	42825	41.5035	26.8982
1	43103	9.29	62.5146
1	43849	83.1405	73.816
1	44770	76.8377	22.5887
1	46595	69.3554	77.7816
2	26630	30.8917	26.988
2	26716	38.822	26.8164
2	28423	92.9666	90.8378
2	31701	48.3291	6.8513
2	32916	17.0345	49.0175
2	34477	66.996	24.7768
2	34793	75.9526	70.9539
2	37430	4.0492	18.467
2	38383	74.4148	75.6704
2	40273	84.6085	54.2768
2	42392	49.3197	26.112
3	25244	32.8102	10.2449
3	25465	88.6266	67.5859
3	25588	35.6961	17.0995
3	28292	90.1746	5.0515
3	37506	94.8811	72.7015
3	37946	83.6747	85.3384
3	38356	99.518	76.6413
3	41073	76.1762	99.4823
3	41808	83.4926	44.846
3	42279	48.4999	2.1239
3	42285	69.6228	24.4525
3	44755	73.0778	25.3072
3	45337	94.5548	47.4927
4	25879	0.9776	79.1633
4	29709	53.4047	1.9325
4	40766	56.9105	37.8501
4	41355	63.8126	45.5371
5	28260	5.436	99.5087
5	28335	62.6366	47.2458
5	29107	4.5603	9.153
5	31460	19.9474	39.8702
5	31897	94.4914	71.1006
5	39183	16.5116	22.3028
5	39247	70.5829	51.6394
5	43871	67.1488	19.0828
6	25047	53.7633	88.4069
6	25695	95.1706	78.4764
6	30134	13.7141	41.3606
6	32031	77.6043	66.327
6	33508	20.5239	31.009
6	34374	68.2595	29.0696
6	35945	20.4943	83.7074
6	41309	74.6067	77.5655
6	41434	83.2161	88.8785
6	42395	24.8113	39.4116
6	44824	49.6667	96.3939
6	45483	79.2819	95.7933
7	25761	67.4945	47.4287
7	26086	18.0962	38.0775
7	27061	99.0681	36.8802
7	29151	8.7955	4.4667
7	46443	76.9223	55.6013
8	25833	82.9431	90.6365
8	27593	96.9619	12.1826
8	29104	8.5987	17.4858
8	31642	94.8268	28.4934
8	34425	98.1906	15.3211
8	34846	12.2008	72.7973
8	37567	92.8866	47.0522
8	40261	13.3111	69.3331
9	25244	86.4638	14.613
9	26409	65.7271	17.3809
9	33740	10.4064	84.8568
10	25390	64.8096	28.5026
10	25397	74.5695	15.513
10	26640	17.018	35.0003
10	28246	71.6149	93.9404
10	31256	90.6016	6.1932
10	35184	84.5769	87.5636
10	38134	18.3758	44.8108
10	38484	56.6846	13.2026
10	43997	73.3042	54.8753
10	44144	80.1589	37.1403
10	49380	79.3078	73.0455
11	33662	84.1925	92.6189
11	34182	42.3786	22.2915
13	28028	7.232	59.7409
13	29119	39.6725	17.6384
13	31251	96.233	56.1173
13	31286	97.7762	70.8025
13	32421	23.2655	14.7942
13	33444	5.8028	94.8804
13	33969	8.7346	48.0397
13	36427	1.0736	44.9467
13	37501	35.6033	71.0846
13	41223	89.7575	92.2879
13	44213	84.2872	14.697
13	44531	47.1632	64.4461
13	44726	51.8373	26.4711
13	47061	89.1268	87.665
13	48048	70.7252	83.1407
14	26734	9.9565	29.5924
14	27004	94.5168	49.629
14	28150	47.2308	90.7498
14	28239	57.3816	96.6422
14	31426	13.1876	80.6471
14	38137	63.0717	70.6256
14	40640	75.5276	71.8063
14	42190	18.6653	28.2364
15	25202	68.3883	54.2686
15	25443	50.9563	9.781
15	30078	98.1918	35.2435
16	25601	24.478	45.355
16	28278	51.3249	27.9505
16	29022	23.4613	92.0869
16	29956	15.6155	94.1866
16	30207	75.2276	25.5721
16	32441	23.779	69.7445
16	33643	26.8363	22.6451
16	34765	12.1295	84.2179
16	35182	19.2873	25.3171
16	38330	16.5003	33.9942
16	38409	47.578	43.6631
16	39484	5.8006	66.2433
17	26088	23.5347	25.8241
17	45481	72.1472	74.491
17	45538	35.6051	70.339
18	32088	61.3698	11.7184
18	38348	67.3292	12.6947
19	27192	91.3041	90.7906
19	27543	4.7816	58.5549
19	28519	84.9772	31.6445
19	33595	35.7622	8.7562
19	34668	53.0242	14.2337
19	37555	83.0365	65.1537
19	38098	98.4517	53.9591
20	25392	42.1061	66.5872
20	28259	87.9533	41.3193
20	32446	10.2503	45.3891
20	32675	7.5626	33.785
20	38156	71.2132	31.345
20	41281	8.2761	58.4536
21	25695	1.684	69.6459
21	41799	21.8072	20.6485
22	29003	33.9758	13.1113
22	31347	11.4391	90.3926
22	43945	71.6662	96.4163
23	25063	22.0371	59.0636
23	26171	56.8077	26.6965
23	29931	73.2974	91.4795
25	25098	91.8503	23.3843
25	25142	45.4386	85.5916
25	25514	89.9715	33.3919
25	27154	26.9109	0.2218
25	27587	78.7811	86.1087
25	27628	85.642	1.6295
25	28321	17.4538	93.9181
25	31396	60.0831	70.773
25	35549	15.1992	81.8903
25	39257	91.4215	0.8102
25	49671	46.6369	54.4958
26	25402	91.2029	69.9383
26	25816	50.9121	64.8752
26	26691	29.002	59.3551
26	27349	91.5718	2.2994
26	28323	50.8346	35.0573
26	28698	25.6837	96.2732
26	28930	20.6489	15.6552
26	28939	81.3003	99.195
26	29687	67.5122	11.7166
26	30111	36.9389	53.1542
26	30354	13.3462	6.0279
26	31252	98.7076	73.4293
26	31286	28.4362	65.542
26	31352	6.9549	71.4929
26	34586	66.3523	53.5918
26	37646	25.9888	57.5552
26	37893	23.5301	28.5361
26	39099	74.0656	52.5321
26	40798	87.8912	65.6374
26	41183	6.4667	90.361
26	41407	0.6947	32.1504
26	44338	38.2694	72.9788
27	29693	99.4408	19.5698
27	33019	72.1738	18.5882
27	37994	31.2864	60.748
28	25501	23.3777	96.2678
28	26369	66.7759	22.0853
28	26718	21.3324	95.2121
28	27019	39.2625	28.2873
28	30203	66.7051	57.25
28	38287	33.5143	92.6939
28	40836	66.4404	8.6796
28	47463	21.23	40.5061
29	26295	12.847	60.7565
29	28620	6.1435	19.3137
29	32180	51.1175	6.8383
29	34423	3.0994	41.0222
30	25220	79.8171	54.1754
30	34472	60.592	3.6262
31	26563	72.7637	43.5136
31	39063	16.0094	96.1414
31	44025	91.4167	82.7853
32	25101	69.8619	12.7491
32	26221	29.6327	60.7596
32	26383	92.6716	96.3378
32	26628	18.0097	77.8211
32	29716	40.6669	84.4501
32	31390	86.5007	13.5321
32	33501	24.9562	50.9829
32	38307	25.9238	31.0998
32	39273	70.2967	28.6766
33	31384	89.5733	25.0313
33	48589	69.6988	21.0256
34	28566	79.2067	81.926
34	37512	76.287	3.6056
35	25585	77.0748	92.2964
35	27345	51.3822	68.4915
36	31288	26.717	21.2441
37	25636	32.8758	56.3497
37	27832	33.639	25.5474
37	42288	4.3227	51.6487
37	43689	3.3685	44.9896
37	46980	36.0988	41.5045
38	29101	10.1569	12.6903
38	33022	92.4874	36.0808
38	34889	95.4253	14.4193
38	37799	64.7574	84.9986
39	28211	39.4506	86.0914
39	31640	57.6594	70.2926
39	38183	68.0174	33.9465
39	45352	73.8982	96.7274
40	25307	77.8781	76.9157
40	28436	65.219	4.5951
40	28517	49.795	98.0948
40	29542	60.9448	83.434
40	34431	75.2775	65.2675
40	39846	35.0827	78.646
41	25195	61.8923	22.8168
41	40630	71.7857	23.6845
43	28455	35.5071	64.2732
44	34429	59.7653	30.9324
45	29300	78.6925	76.1579
45	31354	67.5662	69.7784
46	25068	13.8845	25.2256
46	26370	40.071	33.5371
46	27680	10.8073	65.6044
48	41143	30.2645	88.6855
49	25005	42.5201	95.4835
49	25032	44.9158	92.3152
49	25298	45.2136	5.8607
49	26001	75.7492	20.4911
49	26670	22.7634	62.4672
49	27741	50.7723	36.291
49	28813	85.284	22.5581
49	29102	59.9755	72.4263
49	29702	38.4665	71.376
49	31259	3.3587	17.159
49	37646	99.1691	22.5601
49	42234	38.5726	13.0536
49	44544	47.7857	78.6436
49	45834	46.5907	10.2283
49	46924	95.8833	76.8552
50	28204	98.9138	38.4034
50	39871	23.974	43.8296
50	45411	82.3538	20.8228
51	25729	1.3255	9.7383
51	26662	92.9491	75.7242
51	28825	72.2055	43.7214
51	31448	12.0152	57.4895
51	32835	17.9147	23.6259
51	34591	29.9158	56.3812
51	34619	46.6371	84.9097
51	37597	25.1755	45.8062
51	38333	7.4698	15.3833
51	43752	58.8598	6.8907
51	45609	94.027	57.0857
52	25391	17.119	89.9103
52	28907	85.5761	67.668
52	32635	79.9489	61.1853
52	38038	63.1329	62.3028
52	38287	82.0081	64.4584
52	41015	72.0411	74.9572
52	44579	91.8178	95.8818
53	37892	70.3139	55.4682
53	43922	53.3713	88.2286
54	25244	79.0941	34.9223
55	25012	96.2451	25.7312
55	26374	71.4672	73.0558
55	26405	23.1726	78.937
55	26807	88.4391	33.6676
55	28637	85.8277	34.1013
55	29523	90.7533	54.582
55	41152	75.6468	27.9647
56	25016	22.25	55.5958
56	30538	89.15	85.3829
57	29013	69.5338	71.1582
57	36054	1.4766	93.2101
57	43920	97.7506	93.2944
57	47668	89.0919	68.0645
58	27814	48.7627	94.0984
58	31262	7.9284	79.492
58	33429	29.0207	4.1735
59	25451	56.8585	52.1231
59	28405	28.8645	80.0311
60	30683	31.0601	68.9388
60	37917	65.334	68.523
60	39695	3.0402	56.0873
61	25031	23.105	78.687
61	26031	35.6872	96.9903
61	28474	85.918	24.8373
61	31303	82.3732	55.4518
61	31744	47.6307	83.8498
61	35230	48.6619	45.3813
62	26563	28.7795	89.389
62	30863	65.0811	29.1774
63	25097	83.4874	73.0095
63	26434	60.3046	64.1433
63	34122	28.8182	17.1631
63	40637	16.2664	57.6827
63	43807	48.8295	98.9617
64	25099	78.2567	14.1635
64	26220	19.12	81.2969
64	27807	21.886	93.8602
64	34799	11.6192	57.5733
65	38308	90.8505	97.5372
68	25196	34.0458	24.859
68	25439	4.6243	81.6765
68	26980	60.344	4.9214
68	30489	78.693	89.1235
68	31758	94.3105	95.4093
68	32514	69.9361	29.4331
68	49235	68.4188	30.2408
69	24999	93.5765	48.8722
69	28594	99.0391	61.4781
69	49081	58.1901	47.8686
70	25820	60.4399	36.4469
73	37597	13.6673	31.1951
74	25060	17.7438	35.5534
74	25220	25.0553	80.9982
74	28039	44.7619	67.5411
74	29724	78.5355	30.4429
74	30474	92.4001	34.795
74	38569	12.1194	52.7441
74	38601	39.7164	42.4476
74	47009	93.5029	34.0269
75	26806	89.4922	63.439
75	28710	15.0953	57.911
75	32132	45.315	8.6718
75	33075	58.4185	44.3542
75	33620	70.1499	16.6086
75	37809	43.858	82.225
75	42579	53.0555	9.1606
77	25288	13.4201	22.4346
77	26326	96.3492	90.1107
77	28430	3.4328	41.1111
77	30629	57.6518	33.6035
80	25414	71.554	1.6871
80	27029	68.3985	35.3086
80	28304	6.0664	59.7502
80	38094	29.3914	99.5693
81	32033	45.4123	18.8836
83	28518	14.6436	60.5076
83	32458	28.4299	11.5938
86	25109	69.1794	38.4836
86	39514	7.5832	90.9646
87	34772	55.0922	51.4413
87	39489	24.8248	59.783
88	34406	60.6019	89.8802
89	31299	82.2176	8.5863
92	34496	31.6261	37.2856
92	34814	1.3326	89.2779
97	26709	22.5244	72.8866
98	26149	42.6002	42.5581
98	26229	59.8304	48.6666
98	26374	2.3083	40.857
98	26779	48.236	99.3559
98	26984	11.3759	14.5148
98	28137	59.8635	91.441
98	30956	26.1086	80.6782
98	31653	29.9246	33.6919
98	32331	23.278	85.0168
98	35382	36.7684	48.1028
98	37513	44.7998	49.0055
98	37524	89.6182	78.6526
98	37927	57.5918	21.2443
99	25021	67.5735	58.9244
99	25390	62.1574	90.0979
99	27543	83.4462	4.7576
99	28906	84.2912	94.9118
100	25097	53.4243	38.2348
100	25879	35.7688	53.2955
100	26588	37.5907	98.7799
100	28600	67.8103	97.4542
100	31307	90.2209	45.5541
100	32051	78.1324	20.1455
100	41614	30.8812	1.4104
100	41785	56.7976	67.6496
100	48096	1.1485	53.2326
100	48574	68.2903	90.7667
101	25878	31.8853	77.5173
101	26685	12.0111	51.094
101	27447	36.4417	74.1685
101	32131	92.8271	71.5231
101	42492	78.9262	77.1183
102	25006	18.0701	83.9857
102	25100	15.3531	53.839
102	25369	37.2812	4.579
102	40746	52.6189	5.0915
103	28149	2.0333	42.8399
103	29492	2.2808	31.8009
103	32825	14.6206	33.1621
103	40627	84.8466	71.4182
103	42436	52.4469	85.9951
103	45312	24.6509	20.7373
103	46108	28.397	8.1714
104	25019	98.2546	40.4081
104	29053	10.9006	86.3316
104	29695	66.2119	3.7277
104	33263	9.4899	96.7733
104	33411	32.4812	27.5601
104	34596	80.759	99.4696
104	47099	33.0343	18.0402
106	29841	4.0486	37.2884
106	31468	74.7669	6.0819
106	33837	31.7635	77.0477
106	37892	37.8829	46.3842
106	38000	61.845	22.7295
106	40235	69.4376	14.292
106	41800	60.3598	94.0885
106	46874	86.6645	88.7568
107	25976	53.8951	36.5543
107	28375	80.8002	64.7957
107	32556	74.5211	47.0121
109	25099	20.1586	84.0111
110	25001	95.4206	52.6399
110	25881	63.2064	27.8148
110	26466	52.1095	96.2407
110	26812	45.855	56.1581
110	34796	33.5291	72.2571
110	46895	13.8753	65.2927
111	38019	0.94	3.3934
112	31651	63.3121	14.4203
112	33213	77.7581	32.7497
112	34693	28.7123	38.1179
112	40822	78.4735	67.012
113	26391	26.8747	84.0038
113	28137	55.2015	59.3101
113	30078	0.4348	29.7227
113	31548	57.9574	20.5934
113	32835	65.369	53.378
113	43996	73.2333	28.5754
113	45401	81.1928	76.978
114	25001	76.4513	78.683
114	28137	33.1362	61.6156
114	34579	2.5753	98.6467
114	38324	78.5435	3.5154
116	25039	2.0401	41.8556
116	26618	69.5709	79.7982
116	26636	26.2406	98.2832
116	28246	17.9161	56.3493
116	28912	16.9304	96.426
116	35952	40.3531	72.1319
116	43494	55.7362	40.7879
117	28253	1.8546	65.3288
117	28515	61.3814	18.8588
118	28174	18.7069	86.2499
118	44402	47.4342	51.5349
119	26953	63.228	75.5207
120	38296	81.8532	47.9994
122	28955	37.1364	84.4285
122	38132	46.6461	67.3151
122	44264	39.5791	48.6862
122	48072	60.806	9.15
124	31642	28.4844	87.0466
125	25111	59.0684	98.0357
125	25796	43.3959	27.634
125	27372	46.0969	83.749
125	28517	99.766	53.4683
125	29405	76.1722	53.2558
125	31381	18.7972	37.5536
125	31450	23.7499	89.1393
127	39508	75.4387	71.1841
127	48574	92.3094	38.6667
129	25613	98.3401	74.1626
129	28481	38.3013	87.1117
129	32427	10.2264	84.9474
132	28247	54.4268	1.4407
132	30817	85.2688	66.868
132	32131	62.226	65.3884
132	40704	53.9146	72.9296
132	43778	63.4241	48.9457
132	44148	0.5637	9.5211
133	38675	84.33	51.9649
135	28927	62.9894	60.5022
135	29318	56.8559	33.4218
135	30602	49.691	80.6058
135	31356	22.5611	25.1297
135	32295	3.4252	14.8706
135	37513	15.4317	1.7653
135	38510	40.6684	53.733
136	46302	40.5122	50.8948
137	41548	38.6805	46.5742
139	40836	3.9708	75.5845
141	28516	13.4423	66.1968
142	32046	40.973	18.9921
142	37855	39.1264	4.3971
143	44782	19.5731	91.3253
144	39356	65.5534	55.5383
147	29187	43.2902	80.1781
147	36630	67.6757	51.7814
147	37670	13.5999	17.3667
148	25401	32.3872	87.7963
148	25495	94.1316	87.4476
148	31286	2.6669	9.5633
148	40914	40.8481	94.9705
149	25213	14.9316	81.3603
150	26000	97.5006	53.6121
150	28234	27.9346	1.4714
150	42199	80.8318	93.0121
150	43750	67.6682	21.8048
151	35809	63.6394	58.4298
151	45801	77.8372	83.2125
152	37695	49.7552	43.3906
153	25982	38.7508	44.6806
153	28265	23.5687	6.4265
153	31741	48.0972	88.8039
153	41044	75.4284	80.4845
154	47590	76.6002	69.5601
155	26049	19.5673	30.9023
155	33064	30.7586	60.4155
155	42675	25.8728	45.6902
156	25524	41.7758	23.3734
156	43805	50.9375	21.3456
159	25060	24.8448	31.7694
161	25054	65.9929	44.1482
161	29069	5.2094	29.6324
161	37560	54.2133	83.0466
161	37950	12.8449	55.6037
164	28163	26.4373	3.231
164	35990	0.2843	1.6412
166	27955	9.6575	0.0168
167	26579	42.0803	36.7212
167	32634	80.5013	18.6805
170	43783	57.9165	0.0686
172	31326	1.218	88.6751
172	39147	12.1193	27.0909
173	25014	86.0006	53.8952
173	29703	2.0995	88.5733
174	31326	26.876	78.5796
174	37634	71.9779	92.869
176	33303	74.363	77.1874
177	43915	22.5014	28.5763
179	25698	60.234	86.9815
180	46594	84.18	38.3065
181	28253	90.2125	36.0996
183	27599	39.9478	51.5053
183	28199	36.1164	82.0281
183	29836	88.2265	68.2529
183	34130	52.3439	46.143
183	46137	19.9567	53.5619
185	26582	86.4533	32.0761
188	44555	32.288	24.0891
194	25524	37.6065	86.0228
196	25391	64.2977	64.4825
196	25446	16.2376	36.2756
196	25866	57.3515	90.6006
196	25985	13.463	31.4881
196	26032	19.177	25.3323
196	26563	18.4697	54.9922
196	26812	63.6388	8.6822
196	26819	42.727	55.2218
196	27174	60.1875	78.8434
196	28515	88.8852	0.0492
196	28748	47.0963	41.2291
196	30184	97.8274	18.6883
196	32850	46.4262	35.916
196	32853	50.7644	30.3495
196	34733	11.6403	88.3709
196	35096	16.3723	75.938
196	35303	52.8534	84.2451
196	36394	12.2137	61.8402
196	37589	74.8457	77.3119
196	39427	93.3283	45.6579
196	39691	54.2794	11.798
196	47901	0.6502	17.9183
197	25787	72.1155	43.3772
197	29397	73.1401	83.9382
197	30087	73.8559	62.0253
197	32659	35.6227	72.5874
197	33022	54.8896	33.4501
197	33118	91.2757	1.3159
197	38040	21.0013	93.6753
197	39270	83.3006	32.6417
197	48633	82.0462	51.3081
199	25050	8.5797	86.5349
199	26184	35.5532	72.4286
199	32052	48.3751	10.3989
199	33053	1.3758	93.3386
199	34777	7.6921	55.6552
199	37634	56.7719	59.9775
199	38172	25.2087	28.8874
200	31257	54.9899	98.3489
200	33459	12.8256	28.8458
200	41417	12.0094	0.0835
202	27465	1.4333	66.8991
202	28919	33.5337	44.3442
202	37653	19.8502	54.535
202	39129	38.0196	54.786
202	39758	38.8119	71.701
202	44180	6.0941	99.0269
202	45605	58.2359	41.6473
203	27081	23.0907	58.2462
203	35266	52.0462	76.1017
203	43292	51.5849	59.7383
203	48242	31.757	8.3568
205	25105	71.351	8.6009
205	28518	88.8794	26.341
205	35324	6.9498	53.3402
206	26737	55.1868	70.5945
206	26977	53.4238	8.2553
206	37594	89.1288	38.5927
206	44940	4.2348	60.6142
208	28171	44.7629	42.2544
208	29830	15.4002	83.5749
208	30241	65.5906	21.4943
208	31323	82.6018	23.8266
208	35644	63.1416	57.3277
208	44582	33.708	66.823
209	25011	33.4295	36.9281
209	25200	78.1966	16.8217
209	25505	96.9201	49.5476
209	28452	25.4226	85.7995
209	29687	75.8886	84.0077
209	33462	90.775	82.7107
209	36669	54.6022	44.1988
209	37725	90.966	95.3662
209	37943	82.7915	46.836
209	39761	55.9804	27.5544
210	32476	89.0904	23.0158
210	36823	62.7645	6.3163
210	40259	44.5101	97.0015
211	27149	81.7781	59.2869
211	30175	54.3293	15.4861
211	30529	77.7451	87.7588
211	31001	52.4143	7.5769
212	26589	4.5805	0.9696
